id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17763622,JUNIOR SUITE IN MANHATTAN,114477998,Marilyn,Manhattan,East Harlem,40.79142,-73.94664,Private room,90,2,110,2019-06-29,4.04,4,237
17718694,Artist's Bitchin 1BR,4933848,Mathew,Brooklyn,Bushwick,40.69554,-73.92588,Entire home/apt,90,1,4,2017-05-12,0.14,1,0
17716140,Beautiful sunny studio.,120761466,Atherly,Brooklyn,Flatbush,40.64765,-73.95804,Private room,90,2,45,2019-06-30,1.64,1,363
17690699,"Modern, sunny, garden 2 bedroom",64401976,Erin,Brooklyn,South Slope,40.66175,-73.98731,Entire home/apt,90,3,76,2019-06-20,2.75,1,248
17591356,Cozy private room in Upper East Side apartment,99245631,Jillian,Manhattan,Upper East Side,40.77186,-73.95402,Private room,90,2,3,2017-03-16,0.11,1,0
17576849,"Essential studio, 2 minutes from train (D)",74179880,Silvia,Brooklyn,East New York,40.67549,-73.88932,Entire home/apt,90,3,68,2019-06-18,2.51,8,343
17555918,Private bedroom right on the High Line/Chelsea,3650456,Louizos Alexandros,Manhattan,Chelsea,40.74899,-74.00403,Private room,90,7,12,2017-11-01,0.42,1,0
17473754,Large Room in Garden Apartment,5684780,Mauro,Brooklyn,Bedford-Stuyvesant,40.68348,-73.95123,Private room,90,3,3,2017-03-27,0.11,1,0
17387135,Intimate Williamsburg Apartment,1450005,Michael,Brooklyn,Williamsburg,40.71493,-73.95084,Entire home/apt,90,5,2,2017-05-07,0.07,1,0
17319360,Private  suite,42814202,Irisha,Queens,Fresh Meadows,40.74227,-73.78707,Entire home/apt,90,1,26,2019-07-08,0.9,3,358
17208528,Room w/ Private Bathroom in Heart of Bushwick,84523696,Esaies,Brooklyn,Bushwick,40.69423,-73.91993,Private room,90,2,3,2017-07-30,0.12,1,0
17141413,Cozy studio close to train and shopping avenue!!!,55468876,Matt,Queens,Ridgewood,40.70575,-73.90171,Entire home/apt,90,1,109,2019-06-30,3.97,1,75
16916708,"Cozy 1br apartment, 25 min away from Manhattan",13896771,Raquel,Queens,Ditmars Steinway,40.77707,-73.91887,Entire home/apt,90,5,14,2019-01-05,0.49,1,1
16912472,Private East Village Bedroom &Roof Deck(manhattan),51850937,Joe,Manhattan,East Village,40.72951,-73.98239,Private room,90,1,200,2019-06-22,6.79,3,272
16741278,Private Room in Central Manhattan,64156488,Abbi,Manhattan,Flatiron District,40.74147,-73.98577,Private room,90,2,3,2017-02-08,0.1,1,0
16687716,Gorgeous Large Room near LGA,14730722,Omar £ Jacqueline,Queens,East Elmhurst,40.76441,-73.88943,Private room,90,2,9,2018-09-02,0.34,1,0
16604568,Park Slope. The best community in Brookyn NY.,41878998,Ruth,Brooklyn,South Slope,40.66812,-73.98595,Private room,90,3,3,2019-04-08,0.4,1,5
16556049,Private Bathroom and Cozy Bedroom in Brooklyn,78441349,Melissa,Brooklyn,East Flatbush,40.64638,-73.95065,Private room,90,1,30,2019-06-04,1.16,3,244
16546557,1 Person Only 1 Bdrm LES HugeDeck,2859516,Raymond,Manhattan,Lower East Side,40.72198,-73.98785,Private room,90,2,77,2019-01-28,2.5,2,68
16488787,Newly Renovated Two Bedroom one bathroom,108272855,Lily,Brooklyn,Sunset Park,40.64212,-74.00259,Entire home/apt,90,2,108,2019-06-20,3.52,1,144
16465690,Room in the heart of East Village,52243881,Andrea,Manhattan,East Village,40.7232,-73.98223,Private room,90,1,8,2018-01-02,0.26,2,0
16424743,Garden studio w/ private entry&bath. No smokers.,107671914,Etwin,Brooklyn,East Flatbush,40.65737,-73.92563,Private room,90,3,36,2019-01-01,1.28,1,50
16408202,Spacious room with amazing view,8309054,Kenza,Manhattan,East Village,40.72726,-73.98037,Private room,90,2,3,2017-12-20,0.1,1,0
16394488,Hip Luxury Stay w Private Bath 5 min to Manhattan,94027304,Roberson,Brooklyn,Williamsburg,40.71499,-73.95561,Private room,90,3,5,2017-07-13,0.16,1,0
16253053,Cozy Magical Room in the Heart of West Village,12810839,Kytzia,Manhattan,West Village,40.73193,-74.00529,Private room,90,1,32,2018-08-01,1.04,2,0
16239225,1 bedroom next to Prospect Park & SubwayStation,59442523,Josh,Brooklyn,Flatbush,40.65158,-73.96428,Private room,90,1,2,2017-08-20,0.09,2,0
16238449,Lovely apartment near Prospect Park.,19585203,Franny & Zooey,Brooklyn,Kensington,40.64571,-73.97449,Entire home/apt,90,7,2,2017-01-16,0.07,1,0
16215826,supper sunny apt!,105328014,Allan,Manhattan,Gramercy,40.73565,-73.98056,Entire home/apt,90,30,5,2019-06-16,0.16,1,154
16206313,Convenient place in Manhattan,49699620,Louise,Manhattan,Upper East Side,40.77968,-73.94815,Private room,90,3,7,2018-01-15,0.22,3,0
16026000,Nice Manhattan bedroom,34320426,Manny Lucas,Manhattan,Midtown,40.75976,-73.97178,Private room,90,1,6,2017-04-07,0.19,1,0
15800258,Quiet Homestead,102228163,Cesar,Brooklyn,Carroll Gardens,40.67844,-74.00028,Entire home/apt,90,7,1,2018-05-12,0.07,3,50
15755439,2 bedroom  apartment in front of prospect park,3033622,Jose,Brooklyn,Windsor Terrace,40.65237,-73.97365,Entire home/apt,90,7,1,2017-12-31,0.05,2,210
15720449,Luxury Building - Private Room,101550977,Myko,Manhattan,Financial District,40.70602,-74.00891,Private room,90,4,61,2019-05-29,1.9,2,246
15716633,Bright Spacious BK Room with Bath,22118802,Sara,Brooklyn,Bushwick,40.7007,-73.92359,Private room,90,3,3,2016-12-01,0.09,1,0
15672618,Beautiful Brooklyn bdrm in Prime Williamsburg,22963797,Lisa,Brooklyn,Williamsburg,40.71089,-73.96627,Private room,90,2,73,2019-06-23,2.31,1,338
15591309,172 Henry St - Sunny & Big Room (5th Floor),8962305,Cici,Manhattan,Lower East Side,40.71214,-73.98955,Private room,90,5,10,2018-10-22,0.3,3,20
15582683,One of a kind Sun Filled Elegant Studio.,100401692,Tiffany,Brooklyn,East Flatbush,40.6393,-73.9472,Entire home/apt,90,3,53,2019-06-07,1.61,1,201
15535079,"Cozy room in Williamsburg,only 1 stop to Manhattan",6119933,Caroline & Georg,Brooklyn,Williamsburg,40.70908,-73.96146,Private room,90,2,2,2018-05-11,0.09,2,0
15511681,"Quiet, Cozy, ELEVATOR, Queen Bedroom near Subway!",10703290,Mike,Manhattan,Upper East Side,40.77344,-73.94911,Private room,90,2,61,2019-05-25,1.84,3,0
15468765,Quiet & Spacious Brooklyn Apt for Cat-Lovers,12063606,Nicole,Brooklyn,Crown Heights,40.67747,-73.9466,Entire home/apt,90,9,7,2019-05-12,0.54,1,0
15465050,"Full Size Bed, Private Bathroom & Shower",44350279,Jp,Manhattan,Gramercy,40.73352,-73.9873,Private room,90,2,87,2019-06-18,2.62,4,242
15454216,Convenient 2 BRs in 4BR Apartment in Williamsburg,32545798,Sasha,Brooklyn,Williamsburg,40.7146,-73.96321,Private room,90,1,1,2016-12-25,0.03,5,0
15438016,Awesome room and rooftop deck in East Williamsburg,27506975,Nick,Brooklyn,Williamsburg,40.70553,-73.94267,Private room,90,2,1,2016-10-17,0.03,1,0
15437922,"Bright Room, Luxury Building, 3 Stops To Manhattan",17849213,Alexey,Brooklyn,Williamsburg,40.71506,-73.93816,Private room,90,1,52,2019-07-06,2.88,2,52
15423623,Wonderful private room in Williamsburg,7157161,Patrick,Brooklyn,Williamsburg,40.71274,-73.94521,Private room,90,1,2,2016-10-23,0.06,1,341
15370219,Modern Apartment in Manhattan,30494687,Eduardo,Manhattan,Harlem,40.80887,-73.94889,Private room,90,3,3,2017-07-01,0.09,1,0
15359119,"Spacious, Sunny,  1 Bdrm Apt w/ King Bed",17796102,Gabriella,Manhattan,Inwood,40.86107,-73.92959,Entire home/apt,90,26,4,2019-06-27,0.35,1,58
15177242,Cozy room in 2br Cobble Hill apartment,156959,Ekaterina,Brooklyn,Carroll Gardens,40.68342,-73.9912,Private room,90,4,1,2016-10-02,0.03,2,0
15126686,Guest bedroom off of 30th ave,95886123,Melissa,Queens,Astoria,40.7656,-73.92293,Private room,90,1,43,2019-05-26,1.28,2,331
15115382,Private Guestroom in Landmark Bklyn Brownstone,24155326,Mark Winston,Brooklyn,Crown Heights,40.67619,-73.94936,Entire home/apt,90,1,222,2019-06-25,6.61,1,32
15066761,Serene private room in chic Astoria apartment,72572525,Samantha,Queens,Astoria,40.76145,-73.92273,Private room,90,3,6,2017-10-23,0.18,2,10
15052056,Entire APT in Center of Park Slope Brooklyn,83171661,Yuichi,Brooklyn,South Slope,40.66752,-73.9849,Entire home/apt,90,6,2,2017-08-28,0.06,3,0
14968939,Peaceful cove in Williamsburg!,33799659,Daniela,Brooklyn,Williamsburg,40.7119,-73.94431,Private room,90,3,17,2019-06-16,0.5,1,4
14963404,Bright cozy room with balcony near Prospect Park.,7848317,Gracelyn,Brooklyn,Windsor Terrace,40.65949,-73.98422,Private room,90,2,3,2017-10-21,0.11,2,0
14871074,Spacious Artist's Apartment,7675569,Annika,Brooklyn,Bushwick,40.69983,-73.92981,Private room,90,2,5,2017-08-13,0.15,1,0
14858544,BEST AREA IN CHELSEA. MODERN. COMPACT. HIGH LINE!!,93044932,Gina,Manhattan,Chelsea,40.75005,-73.99898,Entire home/apt,90,1,80,2019-06-22,2.32,1,73
14714093,Beautiful Apartment in the Heart of Harlem,29893675,Wendell,Manhattan,Harlem,40.82315,-73.93726,Private room,90,3,86,2018-06-18,2.47,2,38
14591298,Master bedroom/private bathroom with Balcony,12188270,Adam,Brooklyn,Bedford-Stuyvesant,40.68511,-73.95452,Private room,90,3,5,2018-08-27,0.15,1,83
14472317,MODERN PENTHOUSE ROOM/BALCONY AMAZING LOCATION :),34226735,Bella,Brooklyn,Williamsburg,40.71354,-73.95095,Private room,90,2,28,2017-11-05,0.82,1,0
14340328,Great Room in Charming Nolita Apt,8338942,Victor,Manhattan,Nolita,40.72245,-73.99416,Shared room,90,1,10,2019-05-21,0.28,4,14
14265052,HUGE master bedroom in TIME SQUARE,33518883,Melina,Manhattan,Hell's Kitchen,40.76086,-73.99147,Private room,90,1,15,2017-08-31,0.42,2,0
14231418,Spacious 1 bedroom off Prospect Pk,746006,Paul,Brooklyn,Prospect-Lefferts Gardens,40.66249,-73.95841,Entire home/apt,90,2,3,2018-06-04,0.1,1,0
14217692,Perfect Area in Williamsburg - Room,6702100,Dasha,Brooklyn,Williamsburg,40.71014,-73.95871,Private room,90,1,10,2017-07-30,0.28,1,0
14163104,Cozy Studio in Astoria NYC,85667130,Anna,Queens,Ditmars Steinway,40.77943,-73.9117,Private room,90,2,80,2019-07-02,2.35,1,350
14154373,Quiet Full Bed - East Village / LES Comfy Colorful,4685913,Paul,Manhattan,East Village,40.72097,-73.97769,Private room,90,12,1,2016-08-14,0.03,2,0
14138800,Cozy Brooklyn Home with an Artistic Twist,85337174,Shilpa,Brooklyn,Bushwick,40.68128,-73.90546,Private room,90,2,26,2018-10-17,0.73,1,84
14126303,Huge Sunny Apartment in Heart of Harlem NYC,85191443,Evelyn,Manhattan,Harlem,40.82228,-73.93894,Private room,90,1,30,2018-01-04,0.84,1,0
14108671,Clean & Cozy Close to Macy's,27165264,Elena,Manhattan,Chelsea,40.74767,-73.99003,Private room,90,1,9,2017-09-29,0.28,1,0
14086188,Nice room near Times Square BEST LOCATION ❤️,12086609,Laetitia,Manhattan,Hell's Kitchen,40.76126,-73.99117,Private room,90,1,11,2017-07-30,0.42,1,0
14071802,Serene private room in chic Astoria apartment.,72572525,Samantha,Queens,Astoria,40.76218,-73.92436,Private room,90,3,8,2018-08-04,0.23,2,0
14058375,Sunny Private Room with Roof Terrace & River View,22058409,Abigail,Manhattan,Financial District,40.70476,-74.01557,Private room,90,1,2,2016-08-31,0.06,2,0
13980926,Newly renovated studio in heart of downtown NYC,858359,Joe,Manhattan,East Village,40.72441,-73.98683,Entire home/apt,90,5,5,2019-03-21,0.14,1,0
13961209,Fort Greene Studio with gardened backyard,83183600,Anthony,Brooklyn,Fort Greene,40.69626,-73.97276,Entire home/apt,90,3,5,2016-09-05,0.14,1,0
13945103,"Great quiet room,great location",82717014,Mary,Queens,Sunnyside,40.74379,-73.91277,Private room,90,1,1,2016-09-11,0.03,1,173
13927922,Gorgeous and Cosy Studio in Astoria!,82740389,Vanessa,Queens,Ditmars Steinway,40.78028,-73.91477,Entire home/apt,90,3,5,2016-09-18,0.14,1,0
13859134,Near Manhattan & ForestHStadium studio w/ pvt bath,79751520,Julia,Queens,Forest Hills,40.71249,-73.84942,Private room,90,1,31,2018-09-24,0.9,2,1
13764984,Suburban Living in Brooklyn,80731010,Patricia,Brooklyn,Canarsie,40.6415,-73.88739,Entire home/apt,90,2,54,2018-07-22,1.47,1,64
13757434,"PRIVATE LARGE STUDIO FOR YOU, PLUS!",46644337,Sha,Brooklyn,Bedford-Stuyvesant,40.68398,-73.94101,Entire home/apt,90,2,113,2019-06-22,3.08,3,262
13698019,"Roof Deck, Grill & Private Room! Live like a local",24341064,Dori,Brooklyn,Sunset Park,40.66131,-73.99563,Private room,90,2,16,2016-11-07,0.44,1,0
13696003,"Beautiful, well-lit pre-war apt",3792661,Ben,Manhattan,Morningside Heights,40.80974,-73.96034,Private room,90,7,4,2017-12-17,0.12,1,0
13688670,Lovely 2-bed apt 20' to Manhattan. Walk to train,79751520,Julia,Queens,Forest Hills,40.71307,-73.84833,Entire home/apt,90,1,35,2019-06-14,3.31,2,310
13666116,Private Room in Morningside Heights,79459633,Andrew,Manhattan,Morningside Heights,40.80442,-73.96362,Private room,90,2,8,2017-09-11,0.22,1,0
13656902,Cozy 1 Bedroom Apartment with Back Patio,79340962,Ron,Queens,Astoria,40.76923,-73.91835,Entire home/apt,90,1,2,2016-08-06,0.05,1,0
13604485,Charming Loft-like Garden Apt in Bed-Stuy,56352735,Tunde,Brooklyn,Bedford-Stuyvesant,40.6878,-73.95493,Entire home/apt,90,3,82,2019-06-21,2.22,1,4
13532366,Chill Private Room in Extremely Convenient Place,9540269,Josh,Manhattan,Upper West Side,40.76986,-73.98673,Private room,90,1,1,2016-08-09,0.03,1,0
13532333,1 Bedroom in 3BR East Village NYC Apt,32707981,Ben,Manhattan,East Village,40.72424,-73.9906,Private room,90,2,8,2017-05-21,0.22,4,0
13531852,Spacious Comfortable Room Located In East Flatbush,77778146,Andre,Brooklyn,East Flatbush,40.63345,-73.94536,Private room,90,1,4,2018-05-09,0.11,8,189
13528649,Terrific Master Bedroom/Bath in Great UWS Location,6445320,Judah,Manhattan,Upper West Side,40.79415,-73.97323,Private room,90,5,3,2019-06-13,0.08,1,66
13514387,Spacious Private BR in Chelsea,35590013,Ryan,Manhattan,Chelsea,40.74675,-73.99555,Private room,90,2,6,2016-10-16,0.16,1,0
13494532,"*Cozy apt Manhattan,Near Central Park !*",77355562,Anna,Manhattan,Upper East Side,40.77081,-73.95216,Private room,90,1,65,2019-06-30,1.76,1,338
13491064,Modern and cozy apartment in the Upper East Side,37384607,Pepa,Manhattan,Upper East Side,40.77363,-73.95154,Entire home/apt,90,1,3,2016-08-29,0.09,1,0
13459691,Private Bedroom in Williamsburg!,8569221,Andi,Brooklyn,Williamsburg,40.71696,-73.95727,Private room,90,5,87,2019-03-24,2.43,2,305
13415952,Large Bedroom in amazing Apt - 10min Manhattan,31651673,Mathieu,Brooklyn,Williamsburg,40.70821,-73.95001,Private room,90,2,24,2018-01-03,0.65,3,0
13394558,MY ADORABLE BOWERY PLACE,76192815,Sam,Manhattan,Little Italy,40.71938,-73.9952,Entire home/apt,90,31,9,2019-02-20,0.24,5,221
13217755,Large Bedroom on upper west/columbia,47896181,Zichen,Manhattan,Upper West Side,40.80125,-73.96529,Private room,90,1,3,2016-07-04,0.08,1,0
13130313,Studio in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76502,-73.99277,Entire home/apt,90,30,11,2019-05-01,0.33,31,223
13101855,Garden level studio w/backyard,45197707,Claudine,Brooklyn,Flatlands,40.61529,-73.92567,Entire home/apt,90,2,125,2019-07-07,3.3,1,302
13094250,Garden Bedroom in Carroll Gardens Brownstone,72701423,Isaac,Brooklyn,Carroll Gardens,40.6783,-73.99419,Private room,90,1,5,2016-06-27,0.13,1,0
13083988,Private Bedroom/Bath in Luxury Greenpoint Condo,154956,Katie,Brooklyn,Greenpoint,40.73443,-73.95678,Private room,90,7,2,2016-08-14,0.05,1,47
13059872,Cozy apartment in Noho/ Soho,3149121,Nika,Manhattan,Greenwich Village,40.72617,-73.99658,Private room,90,1,2,2016-06-13,0.05,1,0
13045629,Chic stylish amazing Manhattan room,5288991,Tanya,Manhattan,Upper East Side,40.77736,-73.95144,Private room,90,30,79,2019-06-18,2.08,6,246
13000007,Bright Sunny Spacious Apt in Historic Neighborhood,124866,Addie,Brooklyn,Cobble Hill,40.68985,-73.99311,Entire home/apt,90,5,18,2019-05-08,0.87,1,2
12973819,"Huge 1BR 5 min to Park, Train",71402091,Jeff,Brooklyn,Flatbush,40.65421,-73.95945,Entire home/apt,90,4,7,2019-04-23,0.18,1,0
12926849,Comfy Room for May,28680349,Bryan,Brooklyn,Greenpoint,40.72577,-73.94981,Private room,90,1,7,2016-08-02,0.19,1,0
12911110,"Sunny studio on UWS, steps to park",5317451,Kelly,Manhattan,Upper West Side,40.78397,-73.97063,Entire home/apt,90,8,1,2016-06-19,0.03,1,0
12827921,Spacious LES Room& Private Backyard,13023370,Andrew,Manhattan,Lower East Side,40.71902,-73.98506,Private room,90,1,6,2016-09-06,0.16,1,0
12805625,"Sunny, modern apartment in Lower East Side",5826163,Ayesha,Manhattan,Lower East Side,40.71989,-73.98557,Private room,90,4,1,2019-04-28,0.42,1,90
12776694,Private Bedroom in the East Village,50533072,Kate,Manhattan,East Village,40.72591,-73.97947,Private room,90,1,3,2016-07-27,0.08,1,0
12772942,Huge and cozy bedroom in the heart of Williamsburg,4979093,Nicole,Brooklyn,Williamsburg,40.70898,-73.95086,Private room,90,3,1,2018-01-02,0.05,1,0
12764482,Times Square | Furnished | Apartment & Bedroom,69446151,Jinsoon,Manhattan,Hell's Kitchen,40.75726,-73.9953,Entire home/apt,90,5,1,2018-03-28,0.06,1,0
12751037,"Large, Private Bedroom near Union Square.",69355658,K,Manhattan,Gramercy,40.73328,-73.9859,Private room,90,3,23,2019-06-23,0.6,1,0
12657039,Heart of Williamsburg - Best Location,62058232,Kuma,Brooklyn,Williamsburg,40.71194,-73.95742,Private room,90,5,3,2016-08-25,0.08,1,0
12553612,Sunny Bedroom w/ Private Bathroom in Williamsburg,24225572,Monica,Brooklyn,Williamsburg,40.71353,-73.95261,Private room,90,2,15,2019-06-16,1.05,1,6
12511986,Historic Harlem 4,3905432,Rose,Manhattan,Harlem,40.81614,-73.94429,Private room,90,6,8,2018-12-25,0.22,2,296
12190880,Upper West Side One Bedroom on Central Park,65527002,(Email hidden by Airbnb),Manhattan,Upper West Side,40.7961,-73.963,Private room,90,1,60,2019-07-06,2.91,1,188
12095636,Sunny Artesian apartment,64846981,Maria,Brooklyn,Bushwick,40.69993,-73.92504,Private room,90,2,6,2017-05-08,0.15,1,358
12050932,Luxury IBR apmt in Crown Heights,64534798,Olivia Loksing,Brooklyn,Crown Heights,40.66505,-73.95213,Entire home/apt,90,2,2,2016-05-14,0.05,1,0
11638339,Sunny bedroom with amazing view in East Village,1547578,Luc,Manhattan,East Village,40.72868,-73.98635,Private room,90,15,1,2017-04-20,0.04,1,0
11632924,Spacious One Bedroom Apartment,4383413,Alanna,Brooklyn,East Flatbush,40.64583,-73.94693,Entire home/apt,90,3,5,2017-01-02,0.14,1,0
11620821,Great! Private Room in Sunnyside,58234433,Martin,Queens,Sunnyside,40.7364,-73.91923,Private room,90,1,36,2019-06-13,0.99,8,346
11567815,"Bright, Modern, Spacious Duplex Apt",1253313,Gabriel,Queens,Astoria,40.76964,-73.92117,Entire home/apt,90,2,28,2018-12-31,0.7,1,0
11552402,Comfy NYC Studio 15 Min. To Midtown,60990988,Terrence,Manhattan,Harlem,40.81032,-73.95415,Entire home/apt,90,2,198,2019-06-19,4.87,1,39
11534035,Room - Manhattan! Walking distance to Central Park,11670284,Val,Manhattan,Upper East Side,40.76991,-73.95145,Private room,90,1,38,2019-06-08,0.95,2,361
11526684,Cozy Loft in Flushing,21960625,Erjon,Queens,Flushing,40.75485,-73.82138,Entire home/apt,90,3,1,2016-03-25,0.02,1,0
11440252,Cozy room in Adorable 2BR apt inUES special price,1721738,Amir,Manhattan,Upper East Side,40.77327,-73.94982,Private room,90,10,23,2019-05-21,0.6,1,8
11437634,Modern 1-bdrm apt near Manhattan and Central Park,25194025,Tessa & Negra,Queens,Astoria,40.75579,-73.9148,Entire home/apt,90,2,101,2019-06-28,2.91,1,266
11221362,Private room in the hearth of NYC,58467654,Thomas,Manhattan,Midtown,40.75771,-73.96872,Private room,90,3,3,2017-01-02,0.07,1,0
11178582,Charming bedroom downtown,6980995,Dominik,Manhattan,Chinatown,40.71312,-73.99669,Private room,90,1,5,2017-05-19,0.12,5,0
11138823,A beautiful Cozy 1 BR Apartment.,57885474,Shully'S,Bronx,Wakefield,40.89694,-73.86055,Entire home/apt,90,2,199,2019-06-21,5,2,319
11136854,Modern Studio in Brooklyn,21986616,Valentina,Brooklyn,Gravesend,40.58571,-73.96711,Entire home/apt,90,7,32,2019-06-14,0.83,1,71
11123966,Charming Apartment With View,20794193,Carlo,Manhattan,Harlem,40.82546,-73.95292,Entire home/apt,90,10,6,2019-01-15,0.18,1,6
11118641,1 BR in 2BR - Luxury High Rise,57765248,Chandni,Manhattan,Hell's Kitchen,40.75744,-73.9936,Private room,90,1,6,2016-05-18,0.14,1,0
11062438,"Private and super quiet, Step to Subway",3419036,Ofer,Manhattan,Upper East Side,40.78482,-73.95191,Entire home/apt,90,4,9,2019-04-29,0.22,1,0
11037023,BR in amazing Apt - 10min Manhattan,31651673,Mathieu,Brooklyn,Williamsburg,40.70818,-73.94952,Private room,90,1,17,2018-01-02,0.44,3,0
11003247,Two bedroom Apt. in Wash Heights,57097075,Matt,Manhattan,Washington Heights,40.84901,-73.93859,Entire home/apt,90,12,1,2016-08-16,0.03,1,0
10992335,Cozy 1BR near subway,19000768,Karina,Queens,Sunnyside,40.74219,-73.92485,Entire home/apt,90,2,3,2017-11-06,0.12,2,0
10980678,"Brooklyn 1 BR Beauty, Great Hood!",79339,Ann,Brooklyn,Bedford-Stuyvesant,40.6811,-73.9542,Entire home/apt,90,14,12,2019-06-26,0.45,1,64
10839007,Lower East Side Walk Up Apartment,56124518,David,Manhattan,Lower East Side,40.72005,-73.98409,Private room,90,5,1,2016-05-28,0.03,1,0
10789911,One Bedroom in Astoria,32003714,Christopher,Queens,Ditmars Steinway,40.77567,-73.92202,Private room,90,7,3,2018-08-05,0.09,1,358
10637010,Harlem  Cottage,11160340,Jerome,Manhattan,Morningside Heights,40.80387,-73.96096,Entire home/apt,90,3,1,2018-04-05,0.07,2,0
10595000,Spacious Room in Park Slope,16919131,Joseph,Brooklyn,Park Slope,40.6668,-73.97713,Private room,90,2,56,2019-05-29,1.34,1,60
10409905,Beautiful One Bedroom  East Harlem Apt,8775113,Omar,Manhattan,East Harlem,40.79037,-73.9428,Entire home/apt,90,2,1,2017-06-04,0.04,1,0
10351593,Ed's Place,53274087,Edgar,Manhattan,Harlem,40.82284,-73.94199,Private room,90,1,151,2019-07-06,5.34,1,22
10343638,Sunlit & Spacious 2 Bedroom Brooklyn Apt,17929902,Jesse & Rotem,Brooklyn,Bedford-Stuyvesant,40.68676,-73.92192,Entire home/apt,90,1,163,2019-07-01,3.94,1,25
10319419,Comfy Queen bedroom near East Village LES,4685913,Paul,Manhattan,East Village,40.72156,-73.97902,Private room,90,1,3,2016-09-01,0.08,2,0
10224832,Great room,10590166,Vivian,Queens,Fresh Meadows,40.7492,-73.78445,Private room,90,1,3,2018-10-28,0.3,1,87
10087575,Chic NYC Brownstone,2144034,Brandon,Manhattan,Harlem,40.82753,-73.94862,Entire home/apt,90,1,2,2016-05-02,0.05,1,0
10010845,Modern 1 bedroom 5min Cental Park,49903913,Lily,Manhattan,Upper West Side,40.7993,-73.96642,Entire home/apt,90,1,171,2019-06-10,3.98,1,53
9990560,Loft Room in East Williamburg,8013847,Michole,Brooklyn,Williamsburg,40.70852,-73.94387,Private room,90,2,45,2019-06-25,1.15,2,245
9976820,Spacious UES room for your travels!,6608183,Elena,Manhattan,Upper East Side,40.76276,-73.96009,Private room,90,1,4,2016-05-28,0.09,1,0
9965305,Beautiful room in Brooklyn,887115,Liis,Brooklyn,Crown Heights,40.67665,-73.95734,Private room,90,1,1,2016-01-02,0.02,1,0
9958558,Lincoln Center Fully Furnished,51171909,Siyi,Manhattan,Upper West Side,40.77481,-73.98144,Private room,90,20,12,2018-08-31,0.28,1,23
9935509,Bright Bedroom in Lower East Side,12838834,Tania,Manhattan,Lower East Side,40.72143,-73.98434,Private room,90,5,5,2018-01-01,0.12,2,0
9887763,Spacious and comfortable rm in LIC,31534322,Nia,Queens,Long Island City,40.7484,-73.94604,Private room,90,2,59,2019-01-02,1.37,4,33
9883768,Best location in Williamsburg!,21966105,Ryan,Brooklyn,Williamsburg,40.72049,-73.95894,Private room,90,6,2,2018-07-31,0.16,1,331
9856683,"Large n Cozy Apt, 30 min to Midtown,Month Discount",3709185,Margarita,Manhattan,Inwood,40.87045,-73.91765,Entire home/apt,90,5,4,2018-06-21,0.09,1,0
9853919,There's an Avenue D?,7033731,Ericka,Manhattan,East Village,40.7243,-73.97684,Private room,90,3,40,2018-10-28,0.94,1,0
9820533,1 BR Artist's Haven in Bed-Stuy,4400935,V,Brooklyn,Bedford-Stuyvesant,40.68259,-73.92358,Entire home/apt,90,2,5,2016-10-15,0.12,1,0
9792286,Private room in East Village Apt.,48593918,Aaron,Manhattan,East Village,40.72265,-73.98365,Private room,90,2,187,2019-07-07,4.31,1,86
9787107,Sunny private room in Spanish Harlem,24260658,Kristy,Manhattan,East Harlem,40.79471,-73.93482,Private room,90,2,17,2019-04-21,0.45,5,0
9759592,5 minutes to JFK airport bed/bath -room A,50331556,Marilee & Gene,Queens,Rosedale,40.67836,-73.729,Private room,90,1,54,2019-05-19,1.26,1,180
9759525,Central Park South Artist's Studio,50331528,Sarah,Manhattan,Hell's Kitchen,40.76599,-73.98404,Entire home/apt,90,5,3,2016-04-20,0.08,1,0
9752005,A Quiet Room in the West Village,4173415,Pedro,Manhattan,West Village,40.73737,-74.00591,Private room,90,1,103,2019-06-27,2.4,1,239
9750139,Sunset Retreat - Charming Oasis,50292584,Haydee,Brooklyn,Sunset Park,40.64218,-74.01175,Entire home/apt,90,2,75,2019-06-06,1.84,2,364
9679058,Private bedroom in Williamsburg,5731898,Sofia,Brooklyn,Williamsburg,40.70794,-73.9566,Private room,90,3,28,2017-12-10,0.65,2,0
9675064,"Clean Quiet 2 Bedroom Apartment,  Private",49991005,Petrona,Brooklyn,Canarsie,40.63013,-73.90809,Entire home/apt,90,2,214,2019-06-08,4.89,1,82
9660635,Brownstone!- 15 min to Manhattan!!,1633246,Natasha,Brooklyn,Bedford-Stuyvesant,40.68736,-73.92369,Entire home/apt,90,4,8,2019-03-25,0.19,4,0
9550884,Cute basement apartment,1459446,Katie,Brooklyn,Windsor Terrace,40.64801,-73.97562,Private room,90,3,4,2018-11-04,0.09,1,290
9550485,Private Bedroom in Heart of Soho,34691404,Noah,Manhattan,SoHo,40.72501,-74.00353,Private room,90,3,2,2016-03-05,0.05,1,0
9435503,Library BnB by the Park  - Upper West Side,16722827,MaElena,Manhattan,Morningside Heights,40.80294,-73.96007,Private room,90,2,62,2019-05-10,1.73,1,320
